property_type,society,sector,price,price_per_sqrft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,price_per_sqft,coordinates,latitude,longitude
flat,tulip purple,sector 69,1.8,9000.0,4,5,3,4.0,Relatively New,2200.0,0,1,0,0,0,1,165,9000.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,la vida by tata housing,sector 113,1.93,12222.0,3,3,2,8.0,Under Construction,1429.0,0,0,0,0,0,1,71,12223.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,adani m2k oyster grande,sector 102,1.8,9528.0,3,4,3,17.0,Relatively New,1710.0,0,1,0,0,0,1,49,9529.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,emaar mgf marbella,sector 66,12.0,38095.0,5,6,3,4.0,New Property,3150.0,0,1,0,1,0,1,38,38095.0,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,ardee city,sector 52,1.55,7381.0,4,4,3,1.0,Moderately Old,2100.0,0,0,0,0,0,1,0,7381.0,"28.4379° N, 77.0785° E",28.4379,77.0785
house,adani brahma samsara★,sector 60,18.02,28200.0,9,12,3,3.0,Relatively New,6390.0,0,1,0,0,0,2,146,28200.0,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,bptp astaire gardens,sector 70,1.6,8658.0,4,4,3,1.0,Relatively New,1600.0,1,0,0,0,1,1,42,8658.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ardee city,sector 52,1.5,9146.0,4,4,3,3.0,Old Property,1484.0,0,0,0,0,0,1,65,9146.0,"28.4379° N, 77.0785° E",28.4379,77.0785
flat,dlf regal gardens,sector 90,1.25,7167.0,3,3,2,11.0,Relatively New,1578.0,0,0,0,0,1,1,14,7167.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,apex builders,sector 37,0.42,5600.0,2,2,2,4.0,Relatively New,833.0,0,0,0,0,0,1,42,5600.0,"28.4375° N, 76.9999° E",28.4375,76.9999
house,vatika india next★,sector 83,1.7,7870.0,3,3,3,4.0,New Property,1563.0,0,1,0,1,0,1,0,7870.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,tarc maceo,sector 91,1.4,7407.0,3,3,3,7.0,Relatively New,1700.0,0,0,0,0,0,1,76,7407.0,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,ambience lagoon,sector 24,4.25,13281.0,3,4,3,3.0,Old Property,3201.0,0,1,1,0,0,2,131,13281.0,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,ramprastha the edge towers,sector 37,0.75,5319.0,2,2,3,19.0,Moderately Old,1410.0,0,0,0,0,0,1,63,5319.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,vipul lavanya,sector 81,0.75,5966.0,2,2,2,7.0,Moderately Old,1397.0,0,0,0,0,0,1,37,5967.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ss the leaf,sector 85,1.93,8075.0,3,4,3,7.0,Relatively New,2400.0,0,1,0,0,0,1,174,8075.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,imperia elvedor,sector 37,0.55,8221.0,1,1,0,5.0,Relatively New,669.0,0,0,0,0,0,1,0,8221.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,antriksh green,sector 45,2.25,7826.0,4,4,2,9.0,Old Property,3194.0,0,1,0,0,0,0,23,7826.0,"28.4466° N, 77.0660° E",28.4466,77.066
house,independent,sector 3,37.0,7916.0,1,1,1,1.0,Relatively New,46741.0,0,0,0,0,0,1,0,7916.0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,ss the leaf,sector 85,1.3,7926.0,2,2,2,17.0,New Property,1484.0,0,0,0,0,0,1,90,7927.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,conscient heritage max,sector 102,2.15,10004.0,3,4,3,18.0,Relatively New,1945.0,1,1,0,0,0,2,134,10005.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,hcbs sports ville,sector 48,0.32,4301.0,2,2,1,3.0,Relatively New,744.000768,0,0,0,0,0,1,109,4301.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,alpha corp gurgaonone,sector 84,1.5,7641.0,3,3,3,20.0,Relatively New,1833.0,0,1,0,0,0,2,37,7641.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,bptp terra,sector 37,1.75,7987.0,4,4,3,7.0,Relatively New,2100.0,0,0,0,0,1,2,120,7987.0,"28.4375° N, 76.9999° E",28.4375,76.9999
house,independent,sector 6,50.0,8333.0,3,3,2,2.0,Moderately Old,60002.0,0,0,0,1,0,1,0,8333.0,"28.4745° N, 77.0262° E",28.4745,77.0262
flat,ambience creacions,sector 22,2.55,13709.0,3,3,3,5.0,Relatively New,1860.0,0,0,0,0,0,0,49,13710.0,"28.5072° N, 77.0640° E",28.5072,77.064
flat,emaar palm gardens,sector 83,1.75,9210.0,3,3,3,6.0,Relatively New,1600.0,0,1,0,0,0,2,174,9211.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,hsiidc sidco aravali,sector 1,0.81,3129.0,3,3,3,2.0,Moderately Old,1900.0,0,1,0,0,0,1,74,3129.0,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,dlf regal gardens,sector 90,1.19,5505.0,3,3,2,11.0,Relatively New,1562.0,0,0,0,0,1,1,88,5504.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,emaar mgf emerald floors premier,sector 65,2.8,16969.0,4,4,3,2.0,Relatively New,1650.0,1,0,0,0,0,2,89,16970.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,green court,sector 90,0.45,7188.0,2,2,1,2.0,New Property,696.0,0,0,0,0,0,2,42,7188.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,the close north,sector 50,2.75,12500.0,3,3,3,3.0,Moderately Old,2400.0,0,1,0,0,0,1,110,12500.0,"28.4178° N, 77.0628° E",28.4178,77.0628
house,independent,sector 109,1.55,6567.0,3,2,0,1.0,Relatively New,2360.0,0,0,0,0,0,1,0,6568.0,"28.5073° N, 77.0089° E",28.5073,77.0089
house,emaar mgf marbella,sector 66,8.7,38667.0,4,5,2,3.0,New Property,2250.0,1,1,0,0,0,1,144,38667.0,"28.3925° N, 77.0541° E",28.3925,77.0541
house,independent,sector 5,3.5,14787.0,5,4,2,2.0,Old Property,2367.0,0,0,0,1,1,1,36,14787.0,"28.4794° N, 77.0176° E",28.4794,77.0176
house,bptp visionnaire,sector 70,4.7,18008.0,4,4,3,3.0,New Property,2610.0,0,0,0,0,1,1,35,18008.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,tarc maceo,sector 91,0.95,5954.0,2,2,2,10.0,Relatively New,1186.0,0,0,0,0,0,1,77,5952.0,"28.4014° N, 76.9225° E",28.4014,76.9225
house,emaar mgf marbella,sector 66,15.1,18605.0,5,5,3,3.0,New Property,8116.0,1,1,1,1,0,1,120,18605.0,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,chintels paradiso,sector 109,1.97,7490.0,4,4,2,11.0,Relatively New,2380.0,0,1,0,1,0,1,49,7490.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,imperia the esfera,sector 37,0.99,5454.0,3,5,3,5.0,Relatively New,1400.0,0,1,0,0,0,1,49,5455.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,conscient heritage max,sector 102,2.5,11633.0,3,4,3,25.0,New Property,1945.0,1,1,0,0,0,2,56,11633.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,unitech sunbreeze,sector 69,1.0,5476.0,4,3,0,0.0,Relatively New,1826.0,0,0,0,0,0,1,0,5476.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,maruti kunj,sector 11,0.8,5161.0,3,2,0,0.0,Old Property,1403.0,0,0,0,0,0,1,8,5161.0,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,m3m soulitude,sector 89,1.25,8784.0,3,3,2,3.0,New Property,1581.0,1,0,0,0,0,1,49,8784.0,"28.4253° N, 76.9439° E",28.4253,76.9439
house,independent,sector 28,10.5,32407.0,5,6,3,3.0,New Property,3240.0,1,1,0,1,0,2,153,32407.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,eldeco accolade,sector 48,1.1,7549.0,3,2,3,13.0,Relatively New,1319.0,0,0,0,0,0,1,56,7550.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,not applicable,sector 4,0.42,5600.0,2,2,1,3.0,Relatively New,833.0,0,0,0,0,0,2,26,5600.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,suncity avenue,sector 102,0.48,9022.0,2,2,1,5.0,Relatively New,582.0,0,0,1,0,0,1,159,9023.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf the ultima,sector 81,2.3,14375.0,3,4,3,18.0,Relatively New,1854.0,0,1,0,0,0,0,174,14375.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,15514.0,3,3,3,1.0,Relatively New,1465.0,0,0,0,0,0,1,49,15514.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,raheja teachers apartments,sector 31,1.2,7272.0,3,2,2,1.0,Moderately Old,1450.0,0,0,0,0,1,0,105,7273.0,"28.4528° N, 77.0498° E",28.4528,77.0498
flat,godrej,sector 79,1.47,16256.0,2,2,3,9.0,New Property,93.0,1,0,0,0,0,1,99,16261.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,signature global park,sector 48,0.79,7308.0,3,2,3,4.0,Under Construction,978.0,0,0,0,0,0,1,109,7308.0,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 26,5.8,32222.0,5,5,3,2.0,Old Property,1800.0,1,1,1,1,0,1,53,32222.0,"28.4757° N, 77.1032° E",28.4757,77.1032
house,ss hibiscus,sector 50,12.5,40850.0,4,4,3,2.0,Relatively New,3060.0,1,1,0,0,0,0,160,40850.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,chd avenue,sector 71,0.82,7083.0,2,2,2,6.0,Moderately Old,1086.0,0,0,0,0,0,1,0,7081.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,m3m merlin,sector 67,2.65,12945.0,3,3,3,0.0,Relatively New,2047.0,0,0,0,0,1,2,174,12946.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,mahindra luminare,sector 59,5.5,18181.0,3,3,1,26.0,Under Construction,2738.0,0,1,0,0,0,1,24,18182.0,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,ats tourmaline,sector 109,1.75,8139.0,3,4,3,7.0,Relatively New,1797.0,0,1,0,0,0,1,165,8140.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,vatika the seven lamps,sector 82,1.37,8753.0,3,3,3,11.0,Relatively New,2000.0,1,1,0,1,0,2,145,8754.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,sunischit apartments,sector 54,1.69,7954.0,3,3,3,5.0,Old Property,1991.0,0,1,0,0,0,2,65,7953.0,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,umang monsoon breeze,sector 78,0.88,4746.0,3,4,3,8.0,Moderately Old,1668.0,0,1,0,1,0,1,111,4746.0,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,ss the leaf,sector 85,2.05,7290.0,4,4,3,4.0,Relatively New,2500.0,0,1,0,0,0,2,49,7290.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,m3m woodshire,sector 107,1.4,5929.0,3,4,0,1.0,New Property,2137.0,0,0,0,0,0,1,67,5930.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,suncity vatsal valley,sector 2,1.38,9650.0,3,3,2,1.0,Relatively New,1294.0,0,0,0,0,0,2,151,9650.0,"28.5095° N, 77.0320° E",28.5095,77.032
house,dlf city plots phase,sector 25,6.5,33592.0,3,9,3,3.0,Old Property,1935.0,1,1,1,1,0,2,142,33592.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,emaar gurgaon greens,sector 102,1.54,9333.0,3,3,3,12.0,Relatively New,1315.0,0,1,0,0,0,1,61,9333.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,orris carnation residency,sector 85,0.88,5952.0,3,3,1,1.0,Relatively New,1344.0,0,0,0,0,0,1,65,5954.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,smart world orchard,sector 61,1.47,12782.0,2,2,2,4.0,New Property,1278.0,1,0,0,1,0,1,53,12783.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,smart world gems,sector 89,0.9,8145.0,2,2,2,1.0,New Property,1105.0,0,0,0,0,0,1,45,8145.0,"28.4253° N, 76.9439° E",28.4253,76.9439
house,independent,sector 56,8.0,9654.0,10,10,3,4.0,Relatively New,8286.0,1,1,0,1,0,0,107,9654.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,emaar mgf the palm drive,sector 66,2.99,14950.0,3,3,3,7.0,Relatively New,2000.0,0,1,0,0,0,2,49,14950.0,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,tulip ivory,sector 70,2.0,8333.0,4,5,3,6.0,Moderately Old,2114.0,0,1,0,0,0,2,95,8333.0,"28.3968° N, 77.0233° E",28.3968,77.0233
house,independent,sector 105,1.2,13333.0,4,4,1,2.0,Moderately Old,1563.0,0,0,0,0,1,1,14,13333.0,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,emaar gurgaon greens,sector 102,1.4,8484.0,3,3,3,9.0,Relatively New,1413.0,0,1,0,0,0,1,49,8485.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,m3m capital,sector 113,2.57,15575.0,4,5,3,25.0,New Property,2060.0,1,0,0,0,0,2,79,15576.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,dlf new town heights,sector 86,1.26,6113.0,3,3,3,5.0,Moderately Old,1747.0,0,1,0,0,1,1,113,6114.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,vatika gurgaon,sector 83,1.19,7437.0,3,3,2,10.0,Relatively New,1778.0,0,1,0,0,0,2,35,7438.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,dlf the skycourt,sector 86,1.59,8242.0,3,3,3,17.0,Relatively New,1700.0,0,0,0,0,1,2,165,8243.0,"28.3986° N, 76.9384° E",28.3986,76.9384
house,international city by sobha phase,sector 109,11.25,25000.0,7,5,3,4.0,Relatively New,4500.0,1,1,0,1,0,1,42,25000.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,g l s arawali homes,sector 48,0.26,4513.0,2,2,2,1.0,Moderately Old,521.0,0,0,0,0,0,1,0,4514.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,smart world gems,sector 89,1.25,8784.0,3,3,3,2.0,New Property,1288.0,0,0,0,1,0,1,12,8784.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,smriti apartment,sector 56,0.6,10000.0,1,1,1,2.0,Moderately Old,543.0,0,0,0,0,0,1,49,10000.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,pyramid urban homes 2,sector 86,0.43,8582.0,2,2,1,6.0,New Property,557.0,0,0,0,0,1,1,72,8583.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,ss the leaf,sector 85,1.06,6343.0,2,2,2,12.0,Relatively New,1512.0,0,0,0,0,0,1,44,6344.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ss the leaf,sector 85,1.2,10452.0,2,2,3,2.0,Relatively New,1380.0,0,0,1,0,0,1,156,10453.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,rail vihar cghs,sector 56,1.35,10384.0,3,2,2,1.0,Old Property,1275.0,0,0,0,0,1,1,159,10385.0,"28.4245° N, 77.0991° E",28.4245,77.0991
house,vipul tatvam villa,sector 48,8.5,21250.0,4,5,3,2.0,Moderately Old,4000.0,1,1,0,1,1,2,49,21250.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,raheja vedaanta,sector 108,0.65,4761.0,2,2,2,5.0,Relatively New,1235.0,0,0,0,1,0,2,174,4762.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,unitech uniworld gardens,sector 47,2.4,11505.0,3,3,3,10.0,Moderately Old,1888.0,0,1,0,0,0,2,120,11505.0,"28.4276° N, 77.0492° E",28.4276,77.0492
flat,bestech park view sanskruti,sector 92,1.6,8020.0,3,4,3,10.0,Relatively New,1615.0,0,1,0,0,1,2,174,8020.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,ramprastha the atrium,sector 37,0.9,6225.0,3,3,2,13.0,Relatively New,1185.0,0,0,0,0,0,0,37,6224.0,"28.4375° N, 76.9999° E",28.4375,76.9999
house,vatika india next★,sector 82,6.5,20062.0,4,3,0,2.0,Relatively New,3240.0,0,0,0,0,0,1,0,20062.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,bestech altura,sector 79,1.9,8837.0,3,4,3,11.0,Under Construction,1946.0,0,0,0,0,0,1,96,8837.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,alpha corp gurgaonone,sector 84,2.24,6523.0,4,4,3,12.0,Relatively New,3165.0,0,1,0,0,0,1,20,6523.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,emaar mgf emerald floors premier,sector 65,2.4,14545.0,3,3,3,3.0,Relatively New,1600.0,1,1,0,0,0,2,49,14545.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,emaar mgf emerald floors premier,sector 65,2.55,15454.0,3,3,3,3.0,Relatively New,1650.0,1,1,0,0,0,1,21,15455.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,signature global orchard avenue,sector 93,0.38,6387.0,2,2,2,7.0,Relatively New,661.0,0,0,0,0,0,1,16,6387.0,"28.4153° N, 76.9326° E",28.4153,76.9326
flat,maxworth city residences,sector 10,0.9,7083.0,2,2,3,9.0,New Property,1086.0,0,0,0,0,1,1,52,7081.0,"28.4537° N, 77.0009° E",28.4537,77.0009
flat,chd avenue,sector 71,1.25,7171.0,3,4,2,7.0,Relatively New,1577.0,0,1,0,0,0,2,160,7172.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,central park flower valley,sector 33,2.15,13522.0,3,3,3,1.0,New Property,1439.0,0,0,0,0,0,1,31,13522.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,raheja navodaya,sector 92,0.62,4807.0,2,2,2,5.0,New Property,1498.0,0,0,0,0,0,1,0,4806.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,bestech park view city,sector 48,1.8,10250.0,3,4,3,3.0,Moderately Old,1951.0,1,0,0,0,0,2,76,10251.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,shree vardhman victoria,sector 70,1.63,8358.0,3,3,3,5.0,New Property,1527.0,0,1,0,0,1,1,49,8359.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,city heights,sector 39,1.75,8750.0,3,4,3,3.0,Old Property,2222.0,0,1,0,0,0,0,42,8750.0,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,smart world orchard,sector 61,2.41,14785.0,3,3,3,2.0,New Property,1630.0,0,0,0,0,0,1,61,14785.0,"28.4050° N, 77.0963° E",28.405,77.0963
house,independent,sector 24,11.0,28898.0,8,11,3,3.0,Old Property,5000.0,1,1,0,1,1,2,39,28902.0,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,shri ram apartments,sector 4,0.32,3368.0,2,2,1,4.0,Relatively New,1056.0,0,0,0,0,0,2,7,3368.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,housing board colony,sector 51,0.3,41666.0,1,1,0,0.0,Moderately Old,80.0,1,0,0,0,0,1,15,4630.0,"28.4320° N, 77.0686° E",28.432,77.0686
house,independent,sector 43,15.5,28233.0,5,6,3,3.0,Moderately Old,5490.0,1,1,1,1,0,1,76,28233.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,ats tourmaline,sector 109,1.65,7674.0,3,3,3,16.0,Relatively New,1946.0,0,1,0,0,0,2,49,7674.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3,0.0,Relatively New,1975.0,1,1,0,0,0,2,151,14430.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,satya element one,sector 49,0.8,11111.0,1,1,1,0.0,Moderately Old,720.0,0,0,0,0,0,1,0,11111.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,bestech park view residency,sector 2,0.98,6261.0,2,2,3,14.0,Moderately Old,1416.0,1,0,0,0,0,1,92,6262.0,"28.5095° N, 77.0320° E",28.5095,77.032
house,unitech espace,sector 50,11.0,40741.0,4,4,3,2.0,Moderately Old,2700.0,0,1,0,0,0,2,88,40741.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,pioneer araya,sector 62,9.14,19488.0,4,6,3,16.0,Relatively New,3932.0,1,1,1,0,0,2,146,19488.0,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,parsvnath green ville,sector 48,3.3,9984.0,5,5,3,4.0,Old Property,3305.0,0,1,0,0,0,1,71,9985.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,dlf the ultima,sector 81,3.46,12047.0,4,4,3,10.0,New Property,2599.0,0,1,0,0,0,0,161,12047.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,dlf new town heights,sector 91,2.0,6967.0,4,4,3,16.0,Moderately Old,2468.0,1,1,0,1,0,1,65,6966.0,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,capital residences 360,sector 70,1.66,8400.0,3,3,3,8.0,New Property,1900.0,0,1,0,0,0,1,132,8401.0,"28.3968° N, 77.0233° E",28.3968,77.0233
house,rattan garden,sector 7,1.3,13499.0,2,3,2,3.0,Old Property,963.0,0,0,0,0,0,1,0,13499.0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,shree vardhman flora,sector 90,0.85,4404.0,3,4,3,3.0,Relatively New,1679.0,0,1,1,0,0,1,110,4404.0,"28.4085° N, 76.9369° E",28.4085,76.9369
house,independent,sector 105,59.95,11102.0,8,4,3,3.0,New Property,53999.0,0,0,0,0,0,1,17,11102.0,"28.4952° N, 77.0114° E",28.4952,77.0114
house,vatika independent floors★,sector 82,1.4,8235.0,3,3,2,3.0,New Property,1563.0,0,0,0,1,0,1,61,8235.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,millenia,sector 37,0.4,6666.0,2,2,2,4.0,New Property,667.0,0,0,0,0,0,1,29,6667.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,aipl the peaceful homes,sector 70,2.6,12009.0,3,2,2,12.0,Moderately Old,2406.0,0,1,0,0,0,1,52,12009.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,satya element one,sector 49,0.94,14009.0,1,2,2,2.0,Moderately Old,746.0,0,0,0,0,0,1,0,14009.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,tulip violet,sector 69,1.43,8886.0,3,3,2,1.0,Relatively New,1455.0,0,0,0,1,0,1,86,8888.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,godrej,sector 79,2.0,8453.0,3,4,3,2.0,Relatively New,2629.0,0,1,0,0,0,2,156,8453.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,ramprastha primera,sector 37,1.1,6111.0,3,3,3,6.0,Relatively New,1700.0,0,0,0,0,0,1,149,6111.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,experion windchants,sector 112,5.2,10726.0,4,6,3,15.0,Relatively New,3655.35,0,1,0,1,0,2,174,10726.0,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,sare crescent parc,sector 92,0.92,4854.0,4,5,3,14.0,Moderately Old,1895.0,0,0,0,0,0,2,131,4855.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,experion the heartsong,sector 108,0.9,7014.0,2,3,3,7.0,Relatively New,1161.0,0,1,0,0,1,1,72,7015.0,"28.5134° N, 76.9830° E",28.5134,76.983
house,kothi,sector 17,6.95,15444.0,4,4,3,2.0,Old Property,3500.0,1,1,1,1,0,1,33,15444.0,"28.4791° N, 77.0608° E",28.4791,77.0608
flat,pioneer park,sector 61,2.04,14623.0,3,3,3,16.0,Moderately Old,1595.0,0,1,0,0,0,2,165,14624.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,sobha city,sector 108,4.1,23401.0,4,5,3,25.0,New Property,2343.0,1,1,0,0,0,0,97,23402.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,parsvnath green ville,sector 48,2.5,12820.0,4,5,3,1.0,Moderately Old,2167.0,0,0,0,0,1,2,49,12821.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,indiabulls centrum park,sector 103,1.34,7882.0,3,3,3,12.0,Relatively New,1725.0,1,1,1,1,0,2,38,7882.0,"28.4949° N, 76.9845° E",28.4949,76.9845
house,independent,sector 105,1.15,3285.0,3,2,1,1.0,Moderately Old,3889.0,0,0,0,0,0,1,0,3285.0,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,m3m soulitude,sector 89,1.25,8784.0,3,3,0,4.0,New Property,1423.0,0,0,0,0,0,1,61,8784.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,signature global city 37d ph 2,sector 37,1.07,8237.0,3,3,2,2.0,Relatively New,1450.0,0,0,0,0,0,1,86,8237.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,bptp amstoria,sector 102,1.9,8444.0,3,3,3,1.0,Relatively New,2500.0,0,1,0,0,0,1,174,8444.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,sobha city,sector 108,2.6,15195.0,3,3,2,11.0,New Property,1711.0,0,0,0,0,0,1,49,15196.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,raheja vanya,sector 99,0.85,6789.0,2,2,2,3.0,New Property,1133.0,0,0,0,0,0,1,43,6789.0,"28.4640° N, 76.9614° E",28.464,76.9614
flat,sbtl caladium,sector 109,1.3,6914.0,3,2,3,16.0,Moderately Old,1701.0,0,0,0,0,0,1,134,6915.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,guru gram haryana cghs,sector 56,1.39,8424.0,3,2,3,6.0,Old Property,1750.0,0,1,0,1,0,2,89,8424.0,"28.4245° N, 77.0991° E",28.4245,77.0991
house,independent,sector 14,6.4,20317.0,6,6,3,3.0,Old Property,3150.0,0,0,0,0,1,1,35,20317.0,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,m3m woodshire,sector 107,1.21,6227.0,3,3,3,7.0,Moderately Old,1713.0,0,0,0,0,0,2,126,6227.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,smart world orchard,sector 61,1.5,12500.0,2,2,2,2.0,Under Construction,1333.0,1,0,0,0,0,1,49,12500.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,dlf the primus,sector 82,2.95,11451.0,4,5,3,10.0,Relatively New,2110.0,0,1,0,0,0,0,174,11452.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3,9.0,Relatively New,1584.0,0,0,0,0,0,1,95,8000.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,bestech park view spa next,sector 67,2.72,11574.0,4,4,3,0.0,Relatively New,2250.0,0,1,0,1,0,2,128,11574.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,krisumi waterfall residences,sector 36,3.65,14381.0,3,3,2,17.0,New Property,2297.0,0,0,0,0,0,1,31,14381.0,"28.4160° N, 76.9914° E",28.416,76.9914
flat,signature the serenas,sector 48,0.28,57.0,1,1,2,1.0,Relatively New,54234.0,1,0,0,0,0,1,37,57.0,"28.4177° N, 77.0359° E",28.4177,77.0359
